extension(um),extension/L,force(pN),Lpeff(nm)
0.03625,0.00915867,0.00113143,50
0.0363,0.0091713,0.001133,50
0.03635,0.00918393,0.00113456,50
0.0364,0.00919656,0.00113612,50
0.03645,0.0092092,0.00113768,50
0.0365,0.00922183,0.00113925,50
0.03655,0.00923446,0.00114081,50
0.0366,0.00924709,0.00114237,50
0.03665,0.00925973,0.00114394,50
0.0367,0.00927236,0.0011455,50
0.03675,0.00928499,0.00114706,50
0.0368,0.00929763,0.00114862,50
0.03685,0.00931026,0.00115019,50
0.0369,0.00932289,0.00115175,50
0.03695,0.00933552,0.00115331,50
0.037,0.00934816,0.00115487,50
0.03705,0.00936079,0.00115644,50
0.0371,0.00937342,0.001158,50
0.03715,0.00938605,0.00115956,50
0.0372,0.00939869,0.00116112,50
0.03725,0.00941132,0.00116269,50
0.0373,0.00942395,0.00116425,50
0.03735,0.00943658,0.00116581,50
0.0374,0.00944922,0.00116737,50
0.03745,0.00946185,0.00116894,50
0.0375,0.00947448,0.0011705,50
0.03755,0.00948711,0.00117206,50
0.0376,0.00949975,0.00117363,50
0.03765,0.00951238,0.00117519,50
0.0377,0.00952501,0.00117675,50
0.03775,0.00953765,0.00117831,50
0.0378,0.00955028,0.00117988,50
0.03785,0.00956291,0.00118144,50
0.0379,0.00957554,0.001183,50
0.03795,0.00958818,0.00118456,50
0.038,0.00960081,0.00118613,50
0.03805,0.00961344,0.00118769,50
0.0381,0.00962607,0.00118925,50
0.03815,0.00963871,0.00119082,50
0.0382,0.00965134,0.00119238,50
0.03825,0.00966397,0.00119394,50
0.0383,0.0096766,0.0011955,50
0.03835,0.00968924,0.00119707,50
0.0384,0.00970187,0.00119863,50
0.03845,0.0097145,0.00120019,50
0.0385,0.00972713,0.00120175,50
0.03855,0.00973977,0.00120332,50
0.0386,0.0097524,0.00120488,50
0.03865,0.00976503,0.00120644,50
0.0387,0.00977767,0.00120801,50
0.03875,0.0097903,0.00120957,50
0.0388,0.00980293,0.00121113,50
0.03885,0.00981556,0.00121269,50
0.0389,0.0098282,0.00121426,50
0.03895,0.00984083,0.00121582,50
0.039,0.00985346,0.00121738,50
0.03905,0.00986609,0.00121895,50
0.0391,0.00987873,0.00122051,50
0.03915,0.00989136,0.00122207,50
0.0392,0.00990399,0.00122363,50
0.03925,0.00991662,0.0012252,50
0.0393,0.00992926,0.00122676,50
0.03935,0.00994189,0.00122832,50
0.0394,0.00995452,0.00122989,50
0.03945,0.00996716,0.00123145,50
0.0395,0.00997979,0.00123301,50
0.03955,0.00999242,0.00123457,50
0.0396,0.0100051,0.00123614,50
0.03965,0.0100177,0.0012377,50
0.0397,0.0100303,0.00123926,50
0.03975,0.010043,0.00124083,50
0.0398,0.0100556,0.00124239,50
0.03985,0.0100682,0.00124395,50
0.0399,0.0100808,0.00124551,50
0.03995,0.0100935,0.00124708,50
0.04,0.0101061,0.00124864,50
0.04005,0.0101187,0.0012502,50
0.0401,0.0101314,0.00125177,50
0.04015,0.010144,0.00125333,50
0.0402,0.0101566,0.00125489,50
0.04025,0.0101693,0.00125646,50
0.0403,0.0101819,0.00125802,50
0.04035,0.0101945,0.00125958,50
0.0404,0.0102072,0.00126114,50
0.04045,0.0102198,0.00126271,50
0.0405,0.0102324,0.00126427,50
0.04055,0.0102451,0.00126583,50
0.0406,0.0102577,0.0012674,50
0.04065,0.0102703,0.00126896,50
0.0407,0.010283,0.00127052,50
0.04075,0.0102956,0.00127209,50
0.0408,0.0103082,0.00127365,50
0.04085,0.0103209,0.00127521,50
0.0409,0.0103335,0.00127677,50
0.04095,0.0103461,0.00127834,50
0.041,0.0103588,0.0012799,50
0.04105,0.0103714,0.00128146,50
0.0411,0.010384,0.00128303,50
0.04115,0.0103967,0.00128459,50
0.0412,0.0104093,0.00128615,50
0.04125,0.0104219,0.00128772,50
0.0413,0.0104346,0.00128928,50
0.04135,0.0104472,0.00129084,50
0.0414,0.0104598,0.0012924,50
0.04145,0.0104725,0.00129397,50
0.0415,0.0104851,0.00129553,50
0.04155,0.0104977,0.00129709,50
0.0416,0.0105104,0.00129866,50
0.04165,0.010523,0.00130022,50
0.0417,0.0105356,0.00130178,50
0.04175,0.0105483,0.00130335,50
0.0418,0.0105609,0.00130491,50
0.04185,0.0105735,0.00130647,50
0.0419,0.0105862,0.00130804,50
0.04195,0.0105988,0.0013096,50
0.042,0.0106114,0.00131116,50
0.04205,0.0106241,0.00131273,50
0.0421,0.0106367,0.00131429,50
0.04215,0.0106493,0.00131585,50
0.0422,0.010662,0.00131741,50
0.04225,0.0106746,0.00131898,50
0.0423,0.0106872,0.00132054,50
0.04235,0.0106998,0.0013221,50
0.0424,0.0107125,0.00132367,50
0.04245,0.0107251,0.00132523,50
0.0425,0.0107377,0.00132679,50
0.04255,0.0107504,0.00132836,50
0.0426,0.010763,0.00132992,50
0.04265,0.0107756,0.00133148,50
0.0427,0.0107883,0.00133305,50
0.04275,0.0108009,0.00133461,50
0.0428,0.0108135,0.00133617,50
0.04285,0.0108262,0.00133774,50
0.0429,0.0108388,0.0013393,50
0.04295,0.0108514,0.00134086,50
0.043,0.0108641,0.00134243,50
0.04305,0.0108767,0.00134399,50
0.0431,0.0108893,0.00134555,50
0.04315,0.010902,0.00134712,50
0.0432,0.0109146,0.00134868,50
0.04325,0.0109272,0.00135024,50
0.0433,0.0109399,0.00135181,50
0.04335,0.0109525,0.00135337,50
0.0434,0.0109651,0.00135493,50
0.04345,0.0109778,0.0013565,50
0.0435,0.0109904,0.00135806,50
0.04355,0.011003,0.00135962,50
0.0436,0.0110157,0.00136119,50
0.04365,0.0110283,0.00136275,50
0.0437,0.0110409,0.00136431,50
0.04375,0.0110536,0.00136588,50
0.0438,0.0110662,0.00136744,50
0.04385,0.0110788,0.001369,50
0.0439,0.0110915,0.00137057,50
0.04395,0.0111041,0.00137213,50
0.044,0.0111167,0.00137369,50
0.04405,0.0111294,0.00137526,50
0.0441,0.011142,0.00137682,50
0.04415,0.0111546,0.00137838,50
0.0442,0.0111673,0.00137995,50
0.04425,0.0111799,0.00138151,50
0.0443,0.0111925,0.00138307,50
0.04435,0.0112052,0.00138464,50
0.0444,0.0112178,0.0013862,50
0.04445,0.0112304,0.00138776,50
0.0445,0.0112431,0.00138933,50
0.04455,0.0112557,0.00139089,50
0.0446,0.0112683,0.00139245,50
0.04465,0.0112809,0.00139402,50
0.0447,0.0112936,0.00139558,50
0.04475,0.0113062,0.00139714,50
0.0448,0.0113188,0.00139871,50
0.04485,0.0113315,0.00140027,50
0.0449,0.0113441,0.00140183,50
0.04495,0.0113567,0.0014034,50
0.045,0.0113694,0.00140496,50
0.04505,0.011382,0.00140652,50
0.0451,0.0113946,0.00140809,50
0.04515,0.0114073,0.00140965,50
0.0452,0.0114199,0.00141121,50
0.04525,0.0114325,0.00141278,50
0.0453,0.0114452,0.00141434,50
0.04535,0.0114578,0.0014159,50
0.0454,0.0114704,0.00141747,50
0.04545,0.0114831,0.00141903,50
0.0455,0.0114957,0.00142059,50
0.04555,0.0115083,0.00142216,50
0.0456,0.011521,0.00142372,50
0.04565,0.0115336,0.00142528,50
0.0457,0.0115462,0.00142685,50
0.04575,0.0115589,0.00142841,50
0.0458,0.0115715,0.00142998,50
0.04585,0.0115841,0.00143154,50
0.0459,0.0115968,0.0014331,50
0.04595,0.0116094,0.00143467,50
0.046,0.011622,0.00143623,50
0.04605,0.0116347,0.00143779,50
0.0461,0.0116473,0.00143936,50
0.04615,0.0116599,0.00144092,50
0.0462,0.0116726,0.00144248,50
0.04625,0.0116852,0.00144405,50
0.0463,0.0116978,0.00144561,50
0.04635,0.0117105,0.00144717,50
0.0464,0.0117231,0.00144874,50
0.04645,0.0117357,0.0014503,50
0.0465,0.0117484,0.00145186,50
0.04655,0.011761,0.00145343,50
0.0466,0.0117736,0.00145499,50
0.04665,0.0117863,0.00145656,50
0.0467,0.0117989,0.00145812,50
0.04675,0.0118115,0.00145968,50
0.0468,0.0118242,0.00146125,50
0.04685,0.0118368,0.00146281,50
0.0469,0.0118494,0.00146437,50
0.04695,0.0118621,0.00146594,50
0.047,0.0118747,0.0014675,50
0.04705,0.0118873,0.00146906,50
0.0471,0.0118999,0.00147063,50
0.04715,0.0119126,0.00147219,50
0.0472,0.0119252,0.00147376,50
0.04725,0.0119378,0.00147532,50
0.0473,0.0119505,0.00147688,50
0.04735,0.0119631,0.00147845,50
0.0474,0.0119757,0.00148001,50
0.04745,0.0119884,0.00148157,50
0.0475,0.012001,0.00148314,50
0.04755,0.0120136,0.0014847,50
0.0476,0.0120263,0.00148626,50
0.04765,0.0120389,0.00148783,50
0.0477,0.0120515,0.00148939,50
0.04775,0.0120642,0.00149096,50
0.0478,0.0120768,0.00149252,50
0.04785,0.0120894,0.00149408,50
0.0479,0.0121021,0.00149565,50
0.04795,0.0121147,0.00149721,50
0.048,0.0121273,0.00149877,50
0.04805,0.01214,0.00150034,50
0.0481,0.0121526,0.0015019,50
0.04815,0.0121652,0.00150347,50
0.0482,0.0121779,0.00150503,50
0.04825,0.0121905,0.00150659,50
0.0483,0.0122031,0.00150816,50
0.04835,0.0122158,0.00150972,50
0.0484,0.0122284,0.00151128,50
0.04845,0.012241,0.00151285,50
0.0485,0.0122537,0.00151441,50
0.04855,0.0122663,0.00151598,50
0.0486,0.0122789,0.00151754,50
0.04865,0.0122916,0.0015191,50
0.0487,0.0123042,0.00152067,50
0.04875,0.0123168,0.00152223,50
0.0488,0.0123295,0.00152379,50
0.04885,0.0123421,0.00152536,50
0.0489,0.0123547,0.00152692,50
0.04895,0.0123674,0.00152849,50
0.049,0.01238,0.00153005,50
0.04905,0.0123926,0.00153161,50
0.0491,0.0124053,0.00153318,50
0.04915,0.0124179,0.00153474,50
0.0492,0.0124305,0.00153631,50
0.04925,0.0124432,0.00153787,50
0.0493,0.0124558,0.00153943,50
0.04935,0.0124684,0.001541,50
0.0494,0.0124811,0.00154256,50
0.04945,0.0124937,0.00154412,50
0.0495,0.0125063,0.00154569,50
0.04955,0.0125189,0.00154725,50
0.0496,0.0125316,0.00154882,50
0.04965,0.0125442,0.00155038,50
0.0497,0.0125568,0.00155194,50
0.04975,0.0125695,0.00155351,50
0.0498,0.0125821,0.00155507,50
0.04985,0.0125947,0.00155664,50
0.0499,0.0126074,0.0015582,50
0.04995,0.01262,0.00155976,50
0.05,0.0126326,0.00156133,50
0.05005,0.0126453,0.00156289,50
0.0501,0.0126579,0.00156446,50
0.05015,0.0126705,0.00156602,50
0.0502,0.0126832,0.00156758,50
0.05025,0.0126958,0.00156915,50
0.0503,0.0127084,0.00157071,50
0.05035,0.0127211,0.00157228,50
0.0504,0.0127337,0.00157384,50
0.05045,0.0127463,0.0015754,50
0.0505,0.012759,0.00157697,50
0.05055,0.0127716,0.00157853,50
0.0506,0.0127842,0.00158009,50
0.05065,0.0127969,0.00158166,50
0.0507,0.0128095,0.00158322,50
0.05075,0.0128221,0.00158479,50
0.0508,0.0128348,0.00158635,50
0.05085,0.0128474,0.00158791,50
0.0509,0.01286,0.00158948,50
0.05095,0.0128727,0.00159104,50
0.051,0.0128853,0.00159261,50
0.05105,0.0128979,0.00159417,50
0.0511,0.0129106,0.00159573,50
0.05115,0.0129232,0.0015973,50
0.0512,0.0129358,0.00159886,50
0.05125,0.0129485,0.00160043,50
0.0513,0.0129611,0.00160199,50
0.05135,0.0129737,0.00160356,50
0.0514,0.0129864,0.00160512,50
0.05145,0.012999,0.00160668,50
0.0515,0.0130116,0.00160825,50
0.05155,0.0130243,0.00160981,50
0.0516,0.0130369,0.00161138,50
0.05165,0.0130495,0.00161294,50
0.0517,0.0130622,0.0016145,50
0.05175,0.0130748,0.00161607,50
0.0518,0.0130874,0.00161763,50
0.05185,0.0131001,0.0016192,50
0.0519,0.0131127,0.00162076,50
0.05195,0.0131253,0.00162232,50
0.052,0.0131379,0.00162389,50
0.05205,0.0131506,0.00162545,50
0.0521,0.0131632,0.00162702,50
0.05215,0.0131758,0.00162858,50
0.0522,0.0131885,0.00163014,50
0.05225,0.0132011,0.00163171,50
0.0523,0.0132137,0.00163327,50
0.05235,0.0132264,0.00163484,50
0.0524,0.013239,0.0016364,50
0.05245,0.0132516,0.00163797,50
0.0525,0.0132643,0.00163953,50
0.05255,0.0132769,0.00164109,50
0.0526,0.0132895,0.00164266,50
0.05265,0.0133022,0.00164422,50
0.0527,0.0133148,0.00164579,50
0.05275,0.0133274,0.00164735,50
0.0528,0.0133401,0.00164891,50
0.05285,0.0133527,0.00165048,50
0.0529,0.0133653,0.00165204,50
0.05295,0.013378,0.00165361,50
0.053,0.0133906,0.00165517,50
0.05305,0.0134032,0.00165674,50
0.0531,0.0134159,0.0016583,50
0.05315,0.0134285,0.00165986,50
0.0532,0.0134411,0.00166143,50
0.05325,0.0134538,0.00166299,50
0.0533,0.0134664,0.00166456,50
0.05335,0.013479,0.00166612,50
0.0534,0.0134917,0.00166769,50
0.05345,0.0135043,0.00166925,50
0.0535,0.0135169,0.00167081,50
0.05355,0.0135296,0.00167238,50
0.0536,0.0135422,0.00167394,50
0.05365,0.0135548,0.00167551,50
0.0537,0.0135675,0.00167707,50
0.05375,0.0135801,0.00167864,50
0.0538,0.0135927,0.0016802,50
0.05385,0.0136054,0.00168176,50
0.0539,0.013618,0.00168333,50
0.05395,0.0136306,0.00168489,50
0.054,0.0136433,0.00168646,50
0.05405,0.0136559,0.00168802,50
0.0541,0.0136685,0.00168959,50
0.05415,0.0136812,0.00169115,50
0.0542,0.0136938,0.00169271,50
0.05425,0.0137064,0.00169428,50
0.0543,0.0137191,0.00169584,50
0.05435,0.0137317,0.00169741,50
0.0544,0.0137443,0.00169897,50
0.05445,0.0137569,0.00170054,50
0.0545,0.0137696,0.0017021,50
0.05455,0.0137822,0.00170366,50
0.0546,0.0137948,0.00170523,50
0.05465,0.0138075,0.00170679,50
0.0547,0.0138201,0.00170836,50
0.05475,0.0138327,0.00170992,50
0.0548,0.0138454,0.00171149,50
0.05485,0.013858,0.00171305,50
0.0549,0.0138706,0.00171461,50
0.05495,0.0138833,0.00171618,50
0.055,0.0138959,0.00171774,50
0.05505,0.0139085,0.00171931,50
0.0551,0.0139212,0.00172087,50
0.05515,0.0139338,0.00172244,50
0.0552,0.0139464,0.001724,50
0.05525,0.0139591,0.00172557,50
0.0553,0.0139717,0.00172713,50
0.05535,0.0139843,0.00172869,50
0.0554,0.013997,0.00173026,50
0.05545,0.0140096,0.00173182,50
0.0555,0.0140222,0.00173339,50
0.05555,0.0140349,0.00173495,50
0.0556,0.0140475,0.00173652,50
0.05565,0.0140601,0.00173808,50
0.0557,0.0140728,0.00173965,50
0.05575,0.0140854,0.00174121,50
0.0558,0.014098,0.00174277,50
0.05585,0.0141107,0.00174434,50
0.0559,0.0141233,0.0017459,50
0.05595,0.0141359,0.00174747,50
0.056,0.0141486,0.00174903,50
0.05605,0.0141612,0.0017506,50
0.0561,0.0141738,0.00175216,50
0.05615,0.0141865,0.00175373,50
0.0562,0.0141991,0.00175529,50
0.05625,0.0142117,0.00175686,50
0.0563,0.0142244,0.00175842,50
0.05635,0.014237,0.00175998,50
0.0564,0.0142496,0.00176155,50
0.05645,0.0142623,0.00176311,50
0.0565,0.0142749,0.00176468,50
0.05655,0.0142875,0.00176624,50
0.0566,0.0143002,0.00176781,50
0.05665,0.0143128,0.00176937,50
0.0567,0.0143254,0.00177094,50
0.05675,0.014338,0.0017725,50
0.0568,0.0143507,0.00177407,50
0.05685,0.0143633,0.00177563,50
0.0569,0.0143759,0.00177719,50
0.05695,0.0143886,0.00177876,50
0.057,0.0144012,0.00178032,50
0.05705,0.0144138,0.00178189,50
0.0571,0.0144265,0.00178345,50
0.05715,0.0144391,0.00178502,50
0.0572,0.0144517,0.00178658,50
0.05725,0.0144644,0.00178815,50
0.0573,0.014477,0.00178971,50
0.05735,0.0144896,0.00179128,50
0.0574,0.0145023,0.00179284,50
0.05745,0.0145149,0.0017944,50
0.0575,0.0145275,0.00179597,50
0.05755,0.0145402,0.00179753,50
0.0576,0.0145528,0.0017991,50
0.05765,0.0145654,0.00180066,50
0.0577,0.0145781,0.00180223,50
0.05775,0.0145907,0.00180379,50
0.0578,0.0146033,0.00180536,50
0.05785,0.014616,0.00180692,50
0.0579,0.0146286,0.00180849,50
0.05795,0.0146412,0.00181005,50
0.058,0.0146539,0.00181162,50
0.05805,0.0146665,0.00181318,50
0.0581,0.0146791,0.00181475,50
0.05815,0.0146918,0.00181631,50
0.0582,0.0147044,0.00181787,50
0.05825,0.014717,0.00181944,50
0.0583,0.0147297,0.001821,50
0.05835,0.0147423,0.00182257,50
0.0584,0.0147549,0.00182413,50
0.05845,0.0147676,0.0018257,50
0.0585,0.0147802,0.00182726,50
0.05855,0.0147928,0.00182883,50
0.0586,0.0148055,0.00183039,50
0.05865,0.0148181,0.00183196,50
0.0587,0.0148307,0.00183352,50
0.05875,0.0148434,0.00183509,50
0.0588,0.014856,0.00183665,50
0.05885,0.0148686,0.00183822,50
0.0589,0.0148813,0.00183978,50
0.05895,0.0148939,0.00184135,50
0.059,0.0149065,0.00184291,50
0.05905,0.0149192,0.00184448,50
0.0591,0.0149318,0.00184604,50
0.05915,0.0149444,0.0018476,50
0.0592,0.014957,0.00184917,50
0.05925,0.0149697,0.00185073,50
0.0593,0.0149823,0.0018523,50
0.05935,0.0149949,0.00185386,50
0.0594,0.0150076,0.00185543,50
0.05945,0.0150202,0.00185699,50
0.0595,0.0150328,0.00185856,50
0.05955,0.0150455,0.00186012,50
0.0596,0.0150581,0.00186169,50
0.05965,0.0150707,0.00186325,50
0.0597,0.0150834,0.00186482,50
0.05975,0.015096,0.00186638,50
0.0598,0.0151086,0.00186795,50
0.05985,0.0151213,0.00186951,50
0.0599,0.0151339,0.00187108,50
0.05995,0.0151465,0.00187264,50
0.06,0.0151592,0.00187421,50
0.06005,0.0151718,0.00187577,50
0.0601,0.0151844,0.00187734,50
0.06015,0.0151971,0.0018789,50
0.0602,0.0152097,0.00188047,50
0.06025,0.0152223,0.00188203,50
0.0603,0.015235,0.0018836,50
0.06035,0.0152476,0.00188516,50
0.0604,0.0152602,0.00188673,50
0.06045,0.0152729,0.00188829,50
0.0605,0.0152855,0.00188986,50
0.06055,0.0152981,0.00189142,50
0.0606,0.0153108,0.00189299,50
0.06065,0.0153234,0.00189455,50
0.0607,0.015336,0.00189612,50
0.06075,0.0153487,0.00189768,50
0.0608,0.0153613,0.00189925,50
0.06085,0.0153739,0.00190081,50
0.0609,0.0153866,0.00190238,50
0.06095,0.0153992,0.00190394,50
0.061,0.0154118,0.00190551,50
0.06105,0.0154245,0.00190707,50
0.0611,0.0154371,0.00190864,50
0.06115,0.0154497,0.0019102,50
0.0612,0.0154624,0.00191177,50
0.06125,0.015475,0.00191333,50
0.0613,0.0154876,0.0019149,50
0.06135,0.0155003,0.00191646,50
0.0614,0.0155129,0.00191803,50
0.06145,0.0155255,0.00191959,50
0.0615,0.0155382,0.00192116,50
0.06155,0.0155508,0.00192272,50
0.0616,0.0155634,0.00192429,50
0.06165,0.015576,0.00192585,50
0.0617,0.0155887,0.00192742,50
0.06175,0.0156013,0.00192898,50
0.0618,0.0156139,0.00193055,50
0.06185,0.0156266,0.00193211,50
0.0619,0.0156392,0.00193368,50
0.06195,0.0156518,0.00193524,50
0.062,0.0156645,0.00193681,50
0.06205,0.0156771,0.00193837,50
0.0621,0.0156897,0.00193994,50
0.06215,0.0157024,0.0019415,50
0.0622,0.015715,0.00194307,50
0.06225,0.0157276,0.00194463,50
0.0623,0.0157403,0.0019462,50
0.06235,0.0157529,0.00194776,50
0.0624,0.0157655,0.00194933,50
0.06245,0.0157782,0.00195089,50
0.0625,0.0157908,0.00195246,50
0.06255,0.0158034,0.00195402,50
0.0626,0.0158161,0.00195559,50
0.06265,0.0158287,0.00195715,50
0.0627,0.0158413,0.00195872,50
0.06275,0.015854,0.00196028,50
0.0628,0.0158666,0.00196185,50
0.06285,0.0158792,0.00196341,50
0.0629,0.0158919,0.00196498,50
0.06295,0.0159045,0.00196654,50
0.063,0.0159171,0.00196811,50
0.06305,0.0159298,0.00196967,50
0.0631,0.0159424,0.00197124,50
0.06315,0.015955,0.0019728,50
0.0632,0.0159677,0.00197437,50
0.06325,0.0159803,0.00197593,50
0.0633,0.0159929,0.0019775,50
0.06335,0.0160056,0.00197906,50
0.0634,0.0160182,0.00198063,50
0.06345,0.0160308,0.00198219,50
0.0635,0.0160435,0.00198376,50
0.06355,0.0160561,0.00198532,50
0.0636,0.0160687,0.00198689,50
0.06365,0.0160814,0.00198845,50
0.0637,0.016094,0.00199002,50
0.06375,0.0161066,0.00199159,50
0.0638,0.0161193,0.00199315,50
0.06385,0.0161319,0.00199472,50
0.0639,0.0161445,0.00199628,50
0.06395,0.0161572,0.00199785,50
0.064,0.0161698,0.00199941,50
0.06405,0.0161824,0.00200098,50
0.0641,0.016195,0.00200254,50
0.06415,0.0162077,0.00200411,50
0.0642,0.0162203,0.00200567,50
0.06425,0.0162329,0.00200724,50
0.0643,0.0162456,0.0020088,50
0.06435,0.0162582,0.00201037,50
0.0644,0.0162708,0.00201193,50
0.06445,0.0162835,0.0020135,50
0.0645,0.0162961,0.00201506,50
0.06455,0.0163087,0.00201663,50
0.0646,0.0163214,0.00201819,50
0.06465,0.016334,0.00201976,50
0.0647,0.0163466,0.00202133,50
0.06475,0.0163593,0.00202289,50
0.0648,0.0163719,0.00202446,50
0.06485,0.0163845,0.00202602,50
0.0649,0.0163972,0.00202759,50
0.06495,0.0164098,0.00202915,50
0.065,0.0164224,0.00203072,50
0.06505,0.0164351,0.00203228,50
0.0651,0.0164477,0.00203385,50
0.06515,0.0164603,0.00203541,50
0.0652,0.016473,0.00203698,50
0.06525,0.0164856,0.00203854,50
0.0653,0.0164982,0.00204011,50
0.06535,0.0165109,0.00204167,50
0.0654,0.0165235,0.00204324,50
0.06545,0.0165361,0.00204481,50
0.0655,0.0165488,0.00204637,50
0.06555,0.0165614,0.00204794,50
0.0656,0.016574,0.0020495,50
0.06565,0.0165867,0.00205107,50
0.0657,0.0165993,0.00205263,50
0.06575,0.0166119,0.0020542,50
0.0658,0.0166246,0.00205576,50
0.06585,0.0166372,0.00205733,50
0.0659,0.0166498,0.00205889,50
0.06595,0.0166625,0.00206046,50
0.066,0.0166751,0.00206202,50
0.06605,0.0166877,0.00206359,50
0.0661,0.0167004,0.00206516,50
0.06615,0.016713,0.00206672,50
0.0662,0.0167256,0.00206829,50
0.06625,0.0167383,0.00206985,50
0.0663,0.0167509,0.00207142,50
0.06635,0.0167635,0.00207298,50
0.0664,0.0167761,0.00207455,50
0.06645,0.0167888,0.00207611,50
0.0665,0.0168014,0.00207768,50
0.06655,0.016814,0.00207924,50
0.0666,0.0168267,0.00208081,50
0.06665,0.0168393,0.00208238,50
0.0667,0.0168519,0.00208394,50
0.06675,0.0168646,0.00208551,50
0.0668,0.0168772,0.00208707,50
0.06685,0.0168898,0.00208864,50
0.0669,0.0169025,0.0020902,50
0.06695,0.0169151,0.00209177,50
0.067,0.0169277,0.00209333,50
0.06705,0.0169404,0.0020949,50
0.0671,0.016953,0.00209646,50
0.06715,0.0169656,0.00209803,50
0.0672,0.0169783,0.0020996,50
0.06725,0.0169909,0.00210116,50
0.0673,0.0170035,0.00210273,50
0.06735,0.0170162,0.00210429,50
0.0674,0.0170288,0.00210586,50
0.06745,0.0170414,0.00210742,50
0.0675,0.0170541,0.00210899,50
0.06755,0.0170667,0.00211055,50
0.0676,0.0170793,0.00211212,50
0.06765,0.017092,0.00211369,50
0.0677,0.0171046,0.00211525,50
0.06775,0.0171172,0.00211682,50
0.0678,0.0171299,0.00211838,50
0.06785,0.0171425,0.00211995,50
0.0679,0.0171551,0.00212151,50
0.06795,0.0171678,0.00212308,50
0.068,0.0171804,0.00212465,50
0.06805,0.017193,0.00212621,50
0.0681,0.0172057,0.00212778,50
0.06815,0.0172183,0.00212934,50
0.0682,0.0172309,0.00213091,50
0.06825,0.0172436,0.00213247,50
0.0683,0.0172562,0.00213404,50
0.06835,0.0172688,0.0021356,50
0.0684,0.0172815,0.00213717,50
0.06845,0.0172941,0.00213874,50
0.0685,0.0173067,0.0021403,50
0.06855,0.0173194,0.00214187,50
0.0686,0.017332,0.00214343,50
0.06865,0.0173446,0.002145,50
0.0687,0.0173573,0.00214656,50
0.06875,0.0173699,0.00214813,50
0.0688,0.0173825,0.0021497,50
0.06885,0.0173951,0.00215126,50
0.0689,0.0174078,0.00215283,50
0.06895,0.0174204,0.00215439,50
0.069,0.017433,0.00215596,50
0.06905,0.0174457,0.00215752,50
0.0691,0.0174583,0.00215909,50
0.06915,0.0174709,0.00216066,50
0.0692,0.0174836,0.00216222,50
0.06925,0.0174962,0.00216379,50
0.0693,0.0175088,0.00216535,50
0.06935,0.0175215,0.00216692,50
0.0694,0.0175341,0.00216848,50
0.06945,0.0175467,0.00217005,50
0.0695,0.0175594,0.00217162,50
0.06955,0.017572,0.00217318,50
0.0696,0.0175846,0.00217475,50
